   0.0000000000000000      -0.70710678118654746       0.70710678118654746     
   1.0000000000000000E-003 -0.70638228544353698       0.74187888471979391     
   2.0000000000000000E-003 -0.70562303607798127       0.77661374709886000     
   3.0000000000000001E-003 -0.70482907120220195       0.81130962630176784     
   4.0000000000000001E-003 -0.70400043066947604       0.84596478245353657     
   5.0000000000000001E-003 -0.70313715607184157       0.88057747792187768     
   6.0000000000000001E-003 -0.70223929073780667       0.91514597741275006     
   7.0000000000000001E-003 -0.70130687972996386       0.94966854806576773     
   8.0000000000000002E-003 -0.70033996984250868       0.98414345954945592     
   9.0000000000000011E-003 -0.69933860959866312        1.0185689841563477     
   1.0000000000000000E-002 -0.69830284924800434        1.0529433968979167     
   1.0999999999999999E-002 -0.69723274076369812        1.0872649755993398     
   1.2000000000000000E-002 -0.69612833783963812        1.1215320009940817     
   1.3000000000000001E-002 -0.69498969588749004        1.1557427568182992     
   1.4000000000000000E-002 -0.69381687203364217        1.1898955299050562     
   1.4999999999999999E-002 -0.69260992511606101        1.2239886102783448     
   1.6000000000000000E-002 -0.69136891568105385        1.2580202912469063     
   1.7000000000000001E-002 -0.69009390597993703        1.2919888694978465     
   1.8000000000000002E-002 -0.68878495996561084        1.3258926451900390     
   1.9000000000000000E-002 -0.68744214328904107        1.3597299220473111     
   2.0000000000000000E-002 -0.68606552329564763        1.3934990074514071     
   2.1000000000000001E-002 -0.68465516902160040        1.4271982125347202     
   2.1999999999999999E-002 -0.68321115119002218        1.4608258522727926     
   2.3000000000000000E-002 -0.68173354220709925        1.4943802455765720     
   2.4000000000000000E-002 -0.68022241615810020        1.5278597153844227     
   2.5000000000000001E-002 -0.67867784880330240        1.5612625887538849     
   2.6000000000000002E-002 -0.67709991757382726        1.5945871969531757     
   2.7000000000000000E-002 -0.67548870156738372        1.6278318755524261     
   2.8000000000000001E-002 -0.67384428154392095        1.6609949645146485     
   2.9000000000000001E-002 -0.67216673992119025        1.6940748082864301     
   2.9999999999999999E-002 -0.67045616077021575        1.7270697558883450     
   3.1000000000000000E-002 -0.66871262981067592        1.7599781610050802     
   3.2000000000000001E-002 -0.66693623440619421        1.7927983820752693     
   3.3000000000000002E-002 -0.66512706355954032        1.8255287823810296     
   3.4000000000000002E-002 -0.66328520790774215        1.8581677301371946     
   3.5000000000000003E-002 -0.66141075971710850        1.8907135985802404     
   3.6000000000000004E-002 -0.65950381287816329        1.9231647660568951     
   3.6999999999999998E-002 -0.65756446290049098        1.9555196161124315     
   3.7999999999999999E-002 -0.65559280690749411        1.9877765375786325     
   3.9000000000000000E-002 -0.65358894363106279        2.0199339246614270     
   4.0000000000000001E-002 -0.65155297340615703        2.0519901770281890     
   4.1000000000000002E-002 -0.64948499816530181        2.0839436998946979     
   4.2000000000000003E-002 -0.64738512143299531        2.1157929041117485     
   4.3000000000000003E-002 -0.64525344832003062        2.1475362062514116     
   4.3999999999999997E-002 -0.64309008551773150        2.1791720286929359     
   4.4999999999999998E-002 -0.64089514129210268        2.2106987997082883     
   4.5999999999999999E-002 -0.63866872547789433        2.2421149535473250     
   4.7000000000000000E-002 -0.63641094947258159        2.2734189305225900     
   4.8000000000000001E-002 -0.63412192623025998        2.3046091770937358     
   4.9000000000000002E-002 -0.63180177025545592        2.3356841459515589     
   5.0000000000000003E-002 -0.62945059759685396        2.3666422961016482     
   5.1000000000000004E-002 -0.62706852584094031        2.3974820929476381     
   5.2000000000000005E-002 -0.62465567410556322        2.4282020083740639     
   5.2999999999999999E-002 -0.62221216303341098        2.4588005208288122     
   5.3999999999999999E-002 -0.61973811478540730        2.4892761154051617     
   5.5000000000000000E-002 -0.61723365303402533        2.5196272839234108     
   5.6000000000000001E-002 -0.61469890295651974        2.5498525250120854     
   5.7000000000000002E-002 -0.61213399122807843        2.5799503441887230     
   5.8000000000000003E-002 -0.60953904601489284        2.6099192539402276     
   5.9000000000000004E-002 -0.60691419696714899        2.6397577738027898     
   5.9999999999999998E-002 -0.60425957521193840        2.6694644304413684     
   6.0999999999999999E-002 -0.60157531334608938        2.6990377577287297     
   6.2000000000000000E-002 -0.59886154542892034        2.7284762968240361     
   6.3000000000000000E-002 -0.59611840697491403        2.7577785962509829     
   6.4000000000000001E-002 -0.59334603494631422        2.7869432119754758     
   6.5000000000000002E-002 -0.59054456774564501        2.8159687074828472     
   6.6000000000000003E-002 -0.58771414520815268        2.8448536538546043     
   6.7000000000000004E-002 -0.58485490859417155        2.8735966298447035     
   6.8000000000000005E-002 -0.58196700058141348        2.9021962219553514     
   6.9000000000000006E-002 -0.57905056525718213        2.9306510245123216     
   7.0000000000000007E-002 -0.57610574811051163        2.9589596397397875     
   7.1000000000000008E-002 -0.57313269602423123        2.9871206778346635     
   7.2000000000000008E-002 -0.57013155726695564        3.0151327570404516     
   7.2999999999999995E-002 -0.56710248148500142        3.0429945037205903     
   7.3999999999999996E-002 -0.56404561969423095        3.0707045524312977     
   7.4999999999999997E-002 -0.56096112427182321        3.0982615459939069     
   7.5999999999999998E-002 -0.55784914894797266        3.1256641355666908     
   7.6999999999999999E-002 -0.55470984879751695        3.1529109807161677     
   7.8000000000000000E-002 -0.55154338023149285        3.1800007494878884     
   7.9000000000000001E-002 -0.54834990098862224        3.2069321184766966     
   8.0000000000000002E-002 -0.54512957012672802        3.2337037728964595     
   8.1000000000000003E-002 -0.54188254801408020        3.2603144066492673     
   8.2000000000000003E-002 -0.53860899632067349        3.2867627223940925     
   8.3000000000000004E-002 -0.53530907800943628        3.3130474316149083     
   8.4000000000000005E-002 -0.53198295732737177        3.3391672546882631     
   8.5000000000000006E-002 -0.52863079979663197        3.3651209209503024     
   8.6000000000000007E-002 -0.52525277220552458        3.3909071687632384     
   8.7000000000000008E-002 -0.52184904259945419        3.4165247455812633     
   8.7999999999999995E-002 -0.51841978027179736        3.4419724080158982     
   8.8999999999999996E-002 -0.51496515575471302        3.4672489219007798     
   8.9999999999999997E-002 -0.51148534080988828        3.4923530623558752     
   9.0999999999999998E-002 -0.50798050841921993        3.5172836138511268     
   9.1999999999999998E-002 -0.50445083277543323        3.5420393702695172     
   9.2999999999999999E-002 -0.50089648927263730        3.5666191349695575     
   9.4000000000000000E-002 -0.49731765449681886        3.5910217208471891     
   9.5000000000000001E-002 -0.49371450621627389        3.6152459503970977     
   9.6000000000000002E-002 -0.49008722337197852        3.6392906557734399     
   9.7000000000000003E-002 -0.48643598606789951        3.6631546788499700     
   9.8000000000000004E-002 -0.48276097556124492        3.6868368712795738     
   9.9000000000000005E-002 -0.47906237425265524        3.7103360945531967     
  0.10000000000000001      -0.47534036567633636        3.7336512200581700     
  0.10100000000000001      -0.47159513449013418        3.7567811291359279     
  0.10200000000000001      -0.46782686646555188        3.7797247131391130     
  0.10300000000000001      -0.46403574847771040        3.8024808734880664     
  0.10400000000000001      -0.46022196849525293        3.8250485217267021     
  0.10500000000000000      -0.45638571557019347        3.8474265795777569     
  0.10600000000000000      -0.45252717982771073        3.8696139789974189     
  0.10700000000000000      -0.44864655245588775        3.8916096622293272     
  0.10800000000000000      -0.44474402569539745        3.9134125818579428     
  0.10900000000000000      -0.44081979282913558        3.9350217008612831     
  0.11000000000000000      -0.43687404817180114        3.9564359926630233     
  0.11100000000000000      -0.43290698705942476        3.9776544411839572     
  0.11200000000000000      -0.42891880583884623        3.9986760408928150     
  0.11300000000000000      -0.42490970185714139        4.0194997968564383     
  0.11400000000000000      -0.42087987345099925        4.0401247247893055     
  0.11500000000000000      -0.41682951993604983        4.0605498511024081     
  0.11600000000000001      -0.41275884159614357        4.0807742129514715     
  0.11700000000000001      -0.40866803967258258        4.1007968582845251     
  0.11800000000000001      -0.40455731635330505        4.1206168458888088     
  0.11900000000000001      -0.40042687476202277        4.1402332454370212     
  0.12000000000000000      -0.39627691894731282        4.1596451375329035     
  0.12100000000000000      -0.39210765387166402        4.1788516137561578     
  0.12200000000000000      -0.38791928540047882        4.1978517767066998     
  0.12300000000000000      -0.38371202029103130        4.2166447400482365     
  0.12400000000000000      -0.37948606618138170        4.2352296285511724     
  0.12500000000000000      -0.37524163157924878        4.2536055781348434     
  0.12600000000000000      -0.37097892585083991        4.2717717359090708     
  0.12700000000000000      -0.36669815920964022        4.2897272602150345     
  0.12800000000000000      -0.36239954270516089        4.3074713206654671     
  0.12900000000000000      -0.35808328821164809        4.3250030981841636     
  0.13000000000000000      -0.35374960841675218        4.3423217850448053     
  0.13100000000000001      -0.34939871681015883        4.3594265849090945     
