   0.0000000000000000        1.0000000000000000        0.0000000000000000     
   1.0000000000000000E-003  0.99994016165210953       -8.9758193233587288E-002
   2.0000000000000000E-003  0.99979805111469267      -0.17520719973487867     
   3.0000000000000001E-003  0.99957228059704240      -0.26457282936735382     
   4.0000000000000001E-003  0.99925854318724683      -0.35443229575002783     
   5.0000000000000001E-003  0.99885585149706535      -0.44433698554366979     
   6.0000000000000001E-003  0.99836388016881339      -0.53418106910684438     
   7.0000000000000001E-003  0.99778252561978775      -0.62393014555995896     
   8.0000000000000002E-003  0.99711178110120091      -0.71356857006378238     
   9.0000000000000011E-003  0.99635169123200962      -0.80308597953130667     
   1.0000000000000000E-002  0.99550233268785737      -0.89247331193838053     
   1.0999999999999999E-002  0.99456380506625708      -0.98172156510292874     
   1.2000000000000000E-002  0.99353622620491600       -1.0708214324436209     
   1.3000000000000001E-002  0.99241972962752767       -1.1597632330106744     
   1.4000000000000000E-002  0.99121446307759764       -1.2485369380914950     
   1.4999999999999999E-002  0.98992058763972091       -1.3371322244374066     
   1.6000000000000000E-002  0.98853827719224863       -1.4255385294611782     
   1.7000000000000001E-002  0.98706771805368465       -1.5137451004492106     
   1.8000000000000002E-002  0.98550910874565389       -1.6017410360187929     
   1.9000000000000000E-002  0.98386265982764165       -1.6895153202392936     
   2.0000000000000000E-002  0.98212859377668749       -1.7770568504862161     
   2.1000000000000001E-002  0.98030714489555937       -1.8643544601692221     
   2.1999999999999999E-002  0.97839855923905383       -1.9513969373500413     
   2.3000000000000000E-002  0.97640309455178653       -2.0381730400927558     
   2.4000000000000000E-002  0.97432102021314571       -2.1246715092226047     
   2.5000000000000001E-002  0.97215261718654600       -2.2108810790275202     
   2.6000000000000002E-002  0.96989817797106470       -2.2967904863215942     
   2.7000000000000000E-002  0.96755800655416135       -2.3823884781987941     
   2.8000000000000001E-002  0.96513241836459274       -2.4676638187343030     
   2.9000000000000001E-002  0.96262174022491520       -2.5526052948357871     
   2.9999999999999999E-002  0.96002631030315222       -2.6372017214041814     
   3.1000000000000000E-002  0.95734647806333706       -2.7214419459304420     
   3.2000000000000001E-002  0.95458260421472962       -2.8053148526289040     
   3.3000000000000002E-002  0.95173506065957048       -2.8888093661877332     
   3.4000000000000002E-002  0.94880423043927864       -2.9719144552011452     
   3.5000000000000003E-002  0.94579050767903183       -3.0546191353356167     
   3.6000000000000004E-002  0.94269429753069023       -3.1369124722724462     
   3.6999999999999998E-002  0.93951601611403945       -3.2187835844611787     
   3.7999999999999999E-002  0.93625609045634273       -3.3002216457121492     
   3.9000000000000000E-002  0.93291495843019756       -3.3812158876513512     
   4.0000000000000001E-002  0.92949306868969905       -3.4617556020567966     
   4.1000000000000002E-002  0.92599088060491741       -3.5418301430922265     
   4.2000000000000003E-002  0.92240886419469825       -3.6214289294513664     
   4.3000000000000003E-002  0.91874750005779793       -3.7005414464237263     
   4.3999999999999997E-002  0.91500727930236680       -3.7791572478911521     
   4.4999999999999998E-002  0.91118870347379499       -3.8572659582628575     
   4.5999999999999999E-002  0.90729228448093524       -3.9348572743554322     
   4.7000000000000000E-002  0.90331854452071902       -4.0119209672233245     
   4.8000000000000001E-002  0.89926801600118100       -4.0884468839444237     
   4.9000000000000002E-002  0.89514124146290874       -4.1644249493646912     
   5.0000000000000003E-002  0.89093877349893325       -4.2398451678051625     
   5.1000000000000004E-002  0.88666117467307737       -4.3146976247341726     
   5.2000000000000005E-002  0.88230901743677792       -4.3889724884072132     
   5.2999999999999999E-002  0.87788288404439829       -4.4626600114764834     
   5.3999999999999999E-002  0.87338336646704784       -4.5357505325718961     
   5.5000000000000000E-002  0.86881106630492511       -4.6082344778550315     
   5.6000000000000001E-002  0.86416659469820112       -4.6801023625473199     
   5.7000000000000002E-002  0.85945057223645893       -4.7513447924335450     
   5.8000000000000003E-002  0.85466362886670688       -4.8219524653415959     
   5.9000000000000004E-002  0.84980640379998196       -4.8919161725992568     
   5.9999999999999998E-002  0.84487954541655952       -4.9612268004687046     
   6.0999999999999999E-002  0.83988371116978700       -5.0298753315592863     
   6.2000000000000000E-002  0.83481956748855779       -5.0978528462190456     
   6.3000000000000000E-002  0.82968778967844292       -5.1651505239054103     
   6.4000000000000001E-002  0.82448906182149651       -5.2317596445353685     
   6.5000000000000002E-002  0.81922407667475383       -5.2976715898154110     
   6.6000000000000003E-002  0.81389353556743693       -5.3628778445514662     
   6.7000000000000004E-002  0.80849814829688738       -5.4273699979390093     
   6.8000000000000005E-002  0.80303863302324219       -5.4911397448334922     
   6.9000000000000006E-002  0.79751571616287076       -5.5541788870011990     
   7.0000000000000007E-002  0.79193013228059062       -5.6164793343506139     
   7.1000000000000008E-002  0.78628262398067972       -5.6780331061443574     
   7.2000000000000008E-002  0.78057394179670325       -5.7388323321917198     
   7.2999999999999995E-002  0.77480484408017258       -5.7988692540218159     
   7.3999999999999996E-002  0.76897609688805479       -5.8581362260373488     
   7.4999999999999997E-002  0.76308847386915168       -5.9166257166489773     
   7.5999999999999998E-002  0.75714275614936477       -5.9743303093902513     
   7.6999999999999999E-002  0.75113973221586727       -6.0312427040130778     
   7.8000000000000000E-002  0.74508019780019974       -6.0873557175636694     
   7.9000000000000001E-002  0.73896495576030874       -6.1426622854389175     
   8.0000000000000002E-002  0.73279481596154816       -6.1971554624231242     
   8.1000000000000003E-002  0.72657059515666134       -6.2508284237050340     
   8.2000000000000003E-002  0.72029311686476316       -6.3036744658750701     
   8.3000000000000004E-002  0.71396321124934203       -6.3556870079027226     
   8.4000000000000005E-002  0.70758171499530076       -6.4068595920939808     
   8.5000000000000006E-002  0.70114947118505577       -6.4571858850287498     
   8.6000000000000007E-002  0.69466732917371443       -6.5066596784781403     
   8.7000000000000008E-002  0.68813614446335059       -6.5552748903015656     
   8.7999999999999995E-002  0.68155677857639752       -6.6030255653235397     
   8.8999999999999996E-002  0.67493009892817890       -6.6499058761900951     
   8.9999999999999997E-002  0.66825697869859779       -6.6959101242047279     
   9.0999999999999998E-002  0.66153829670300368       -6.7410327401437771     
   9.1999999999999998E-002  0.65477493726225811       -6.7852682850511528     
   9.2999999999999999E-002  0.64796779007201932       -6.8286114510123221     
   9.4000000000000000E-002  0.64111775007126670       -6.8710570619074600     
   9.5000000000000001E-002  0.63422571731008504       -6.9126000741436835     
   9.6000000000000002E-002  0.62729259681673022       -6.9532355773662804     
   9.7000000000000003E-002  0.62031929846399669       -6.9929587951488497     
   9.8000000000000004E-002  0.61330673683490766       -7.0317650856622667     
   9.9000000000000005E-002  0.60625583108774961       -7.0696499423223944     
  0.10000000000000001       0.59916750482047154       -7.1066089944164661     
  0.10100000000000001       0.59204268593447062       -7.1426380077080536     
  0.10200000000000001       0.58488230649778594       -7.1777328850205526     
  0.10300000000000001       0.57768730260772061       -7.2118896667991104     
  0.10400000000000001       0.57045861425291500       -7.2451045316509273     
  0.10500000000000000       0.56319718517489215       -7.2773737968638654     
  0.10600000000000000       0.55590396272909637       -7.3086939189032929     
  0.10700000000000000       0.54857989774544791       -7.3390614938871135     
  0.10800000000000000       0.54122594438843452       -7.3684732580389083     
  0.10900000000000000       0.53384306001676263       -7.3969260881191481     
  0.11000000000000000       0.52643220504258859       -7.4244170018344082     
  0.11100000000000000       0.51899434279035361       -7.4509431582245460     
  0.11200000000000000       0.51153043935524345       -7.4765018580277864     
  0.11300000000000000       0.50404146346129486       -7.5010905440236773     
  0.11400000000000000       0.49652838631917157       -7.5247068013538652     
  0.11500000000000000       0.48899218148363094       -7.5473483578206624     
  0.11600000000000001       0.48143382471070451       -7.5690130841633616     
  0.11700000000000001       0.47385429381461397       -7.5896989943122701     
  0.11800000000000001       0.46625456852444502       -7.6094042456204365     
  0.11900000000000001       0.45863563034060151       -7.6281271390730421     
  0.12000000000000000       0.45099846239106195       -7.6458661194744311     
  0.12100000000000000       0.44334404928746091       -7.6626197756127716     
  0.12200000000000000       0.43567337698101766       -7.6783868404023181     
  0.12300000000000000       0.42798743261833405       -7.6931661910032725     
  0.12400000000000000       0.42028720439708483       -7.7069568489192362     
  0.12500000000000000       0.41257368142162165       -7.7197579800722353     
  0.12600000000000000       0.40484785355851427       -7.7315688948553358     
  0.12700000000000000       0.39711071129205067       -7.7423890481628304     
  0.12800000000000000       0.38936324557971846       -7.7522180393980156     
  0.12900000000000000       0.38160644770769059       -7.7610556124585628     
  0.13000000000000000       0.37384130914633690       -7.7689016556994961     
  0.13100000000000001       0.36606882140578462       -7.7757562018737838     
  0.13200000000000001       0.35828997589154948       -7.7816194280505782     
  0.13300000000000001       0.35050576376026066       -7.7864916555111092     
  0.13400000000000001       0.34271717577550070       -7.7903733496222705     
